,Olympiad_Participation,Scholarship,School,Fav_sub,Projects,Grasp_pow,Time_sprt,Medals,Career_sprt,Act_sprt,Fant_arts,Won_arts,Time_art,Predicted Hobby
1495,0,1,1,2,1,0.5510455876974631,-0.7678345418887709,0,1,1,0,0.5,1.3694815168324772,Sports
1496,0,0,1,3,1,-0.43947024142814195,2.1094779553541465,1,1,1,0,1.0,1.3694815168324772,Sports
1498,1,1,0,3,0,0.5510455876974631,-0.04850641757804155,0,1,0,0,0.0,0.5842559546767729,Sports
1503,1,0,1,2,1,-0.43947024142814195,-0.7678345418887709,1,1,1,0,0.0,-0.9861951696346355,Sports
1504,0,0,1,0,1,-0.43947024142814195,-0.04850641757804155,1,1,1,1,1.0,-0.2009696074789313,Sports
1505,0,0,1,3,1,-0.43947024142814195,-0.04850641757804155,1,1,1,1,1.0,0.5842559546767729,Sports
1506,0,0,1,2,1,-1.429986070553747,0.6708217067326878,0,1,0,0,0.5,0.5842559546767729,Sports
1507,0,0,1,2,1,-0.43947024142814195,-0.7678345418887709,1,1,1,1,1.0,-0.2009696074789313,Sports
1508,1,0,1,1,0,-0.43947024142814195,-0.7678345418887709,0,1,1,1,0.0,-0.9861951696346355,Sports
1509,1,1,1,3,0,-0.43947024142814195,-0.7678345418887709,0,1,1,0,0.0,-0.2009696074789313,Sports
1510,1,1,1,0,1,1.5415614168230682,2.1094779553541465,1,1,1,1,1.0,-0.2009696074789313,Sports
1511,1,0,1,2,0,-0.43947024142814195,2.1094779553541465,0,1,1,1,0.0,-0.9861951696346355,Sports
1512,0,0,1,2,1,-1.429986070553747,-0.04850641757804155,1,1,1,0,1.0,-0.2009696074789313,Sports
1513,0,0,1,3,1,1.5415614168230682,-0.04850641757804155,1,1,0,1,0.0,-0.9861951696346355,Sports
1514,1,0,1,2,0,-1.429986070553747,2.1094779553541465,1,1,1,0,0.0,0.5842559546767729,Sports
1515,1,0,1,2,1,-0.43947024142814195,-0.7678345418887709,0,1,1,1,0.0,-0.9861951696346355,Sports
1516,0,0,1,2,1,-2.420501899679352,2.1094779553541465,1,1,1,1,0.0,-0.9861951696346355,Sports
1517,1,0,1,3,1,-0.43947024142814195,2.1094779553541465,1,1,1,1,0.5,0.5842559546767729,Sports
1518,0,0,1,2,1,-1.429986070553747,2.1094779553541465,0,1,1,0,0.5,0.5842559546767729,Sports
1519,0,0,1,2,1,-0.43947024142814195,2.1094779553541465,0,1,0,1,0.0,-0.2009696074789313,Sports
1521,0,0,1,3,1,-0.43947024142814195,-0.04850641757804155,1,1,1,1,1.0,-0.2009696074789313,Sports
1522,1,1,1,2,1,-1.429986070553747,0.6708217067326878,0,1,1,0,0.5,0.5842559546767729,Sports
1524,0,1,1,2,1,-1.429986070553747,0.6708217067326878,0,1,1,0,0.5,0.5842559546767729,Sports
1525,0,0,1,2,0,-0.43947024142814195,2.1094779553541465,0,1,1,1,0.0,0.5842559546767729,Sports
1526,1,0,1,2,0,0.5510455876974631,-0.7678345418887709,0,1,0,1,0.0,-0.9861951696346355,Sports
1527,0,0,1,0,1,-1.429986070553747,-0.04850641757804155,1,1,1,0,1.0,-0.2009696074789313,Sports
1529,1,0,0,2,1,-0.43947024142814195,-0.7678345418887709,0,1,1,1,0.5,-0.9861951696346355,Sports
1530,0,1,0,2,1,1.5415614168230682,-0.04850641757804155,0,1,1,1,0.0,0.5842559546767729,Sports
1532,1,1,1,3,1,-0.43947024142814195,-0.04850641757804155,0,1,1,1,0.0,-0.2009696074789313,Sports
1533,1,0,0,2,0,-0.43947024142814195,-0.7678345418887709,1,1,1,1,0.5,-0.9861951696346355,Sports
1534,1,0,0,0,0,1.5415614168230682,-0.7678345418887709,0,1,1,1,1.0,-0.9861951696346355,Sports
1535,0,1,1,0,1,-0.43947024142814195,-0.7678345418887709,1,1,1,1,1.0,-0.2009696074789313,Sports
1536,1,1,1,1,1,1.5415614168230682,-0.7678345418887709,1,1,0,0,0.5,0.5842559546767729,Sports
1537,0,1,1,3,0,-0.43947024142814195,-0.7678345418887709,1,1,1,1,0.5,-0.9861951696346355,Sports
1538,0,1,1,2,1,1.5415614168230682,-0.7678345418887709,0,1,1,0,1.0,1.3694815168324772,Sports
1539,0,0,0,2,0,-1.429986070553747,-0.7678345418887709,1,1,1,1,0.0,-0.2009696074789313,Sports
1540,0,0,1,3,1,-0.43947024142814195,-0.7678345418887709,1,1,1,0,0.5,-0.2009696074789313,Sports
1541,0,0,1,0,1,0.5510455876974631,-0.04850641757804155,0,1,1,1,0.5,-0.9861951696346355,Sports
1542,1,0,0,2,0,-0.43947024142814195,-0.04850641757804155,0,1,1,0,0.5,-0.9861951696346355,Sports
1543,1,1,0,2,1,1.5415614168230682,0.6708217067326878,1,1,1,1,0.5,-0.2009696074789313,Sports
1544,0,0,1,2,0,0.5510455876974631,-0.7678345418887709,1,1,1,1,0.5,0.5842559546767729,Sports
1545,1,0,1,2,1,1.5415614168230682,1.3901498310434173,0,1,1,0,0.0,-0.9861951696346355,Sports
1547,1,0,1,2,1,-0.43947024142814195,-0.04850641757804155,1,1,0,0,1.0,-0.2009696074789313,Sports
1548,0,1,1,2,1,1.5415614168230682,-0.7678345418887709,0,1,1,1,1.0,-0.9861951696346355,Sports
1549,0,0,1,0,0,1.5415614168230682,-0.7678345418887709,0,1,1,1,1.0,-0.9861951696346355,Sports
1550,0,1,1,2,1,0.5510455876974631,0.6708217067326878,1,1,1,1,0.0,1.3694815168324772,Sports
1551,0,0,0,2,0,-0.43947024142814195,0.6708217067326878,1,1,1,1,0.0,-0.2009696074789313,Sports
1553,1,1,1,2,1,1.5415614168230682,0.6708217067326878,0,1,1,1,1.0,-0.2009696074789313,Sports
1554,0,0,1,2,0,-0.43947024142814195,-0.7678345418887709,0,1,1,0,0.0,-0.2009696074789313,Sports
1555,0,0,1,2,0,0.5510455876974631,-0.7678345418887709,0,1,1,0,0.0,-0.2009696074789313,Sports
1556,0,1,1,2,0,-0.43947024142814195,0.6708217067326878,0,1,1,0,0.5,-0.9861951696346355,Sports
1557,0,0,1,3,1,-1.429986070553747,-0.7678345418887709,1,1,1,1,0.5,-0.9861951696346355,Sports
1558,1,1,1,2,1,1.5415614168230682,1.3901498310434173,1,1,1,1,1.0,-0.9861951696346355,Sports
1559,1,0,0,3,1,-0.43947024142814195,-0.04850641757804155,1,1,0,0,0.5,-0.9861951696346355,Sports
1560,0,1,1,2,1,-1.429986070553747,-1.4871626661995003,1,1,1,1,0.5,-0.9861951696346355,Sports
1561,1,0,1,3,1,-0.43947024142814195,1.3901498310434173,1,1,1,0,0.5,-0.2009696074789313,Sports
1562,0,0,1,2,1,-0.43947024142814195,2.1094779553541465,1,1,1,1,1.0,-0.2009696074789313,Sports
1564,1,0,0,1,1,1.5415614168230682,1.3901498310434173,0,1,1,0,0.0,-0.9861951696346355,Sports
1565,1,0,0,3,1,-0.43947024142814195,2.1094779553541465,0,1,1,1,0.0,-0.2009696074789313,Sports
1566,0,1,0,3,1,0.5510455876974631,1.3901498310434173,1,1,0,0,0.5,0.5842559546767729,Sports
1567,1,0,1,3,1,-0.43947024142814195,1.3901498310434173,1,1,1,1,0.5,-0.9861951696346355,Sports
1568,1,0,1,2,1,-1.429986070553747,-0.7678345418887709,1,1,1,0,0.0,-0.2009696074789313,Sports
1569,1,0,0,2,0,0.5510455876974631,-1.4871626661995003,1,1,1,1,0.0,-0.2009696074789313,Sports
1570,1,0,1,3,1,-0.43947024142814195,-0.7678345418887709,0,1,1,0,0.0,-0.9861951696346355,Sports
1571,0,1,1,2,1,-1.429986070553747,0.6708217067326878,0,1,1,1,1.0,-0.2009696074789313,Sports
1572,1,0,1,3,1,-2.420501899679352,2.1094779553541465,1,1,1,1,1.0,0.5842559546767729,Sports
1573,0,0,1,2,1,-1.429986070553747,0.6708217067326878,1,1,1,1,0.0,-0.9861951696346355,Sports
1574,0,0,0,3,0,0.5510455876974631,-1.4871626661995003,0,1,0,0,0.0,-0.2009696074789313,Sports
1575,1,0,1,3,0,1.5415614168230682,2.1094779553541465,1,1,1,0,0.5,-0.2009696074789313,Sports
1576,1,0,0,2,1,1.5415614168230682,-0.04850641757804155,1,1,1,0,0.5,-0.9861951696346355,Sports
1577,1,1,1,2,0,-1.429986070553747,-0.7678345418887709,0,1,1,1,1.0,-0.9861951696346355,Sports
1578,0,1,0,3,0,-1.429986070553747,2.1094779553541465,1,1,1,0,1.0,0.5842559546767729,Sports
1579,1,0,1,3,1,-2.420501899679352,-0.04850641757804155,0,1,0,0,0.0,0.5842559546767729,Sports
1580,1,1,0,1,0,-2.420501899679352,-0.04850641757804155,1,1,1,0,1.0,0.5842559546767729,Sports
1581,1,0,0,0,1,1.5415614168230682,-0.04850641757804155,0,1,1,1,1.0,-0.9861951696346355,Sports
1582,0,0,1,0,1,-1.429986070553747,2.1094779553541465,1,1,1,0,1.0,-0.9861951696346355,Sports
1583,1,0,0,3,1,-0.43947024142814195,2.1094779553541465,1,1,1,0,0.0,1.3694815168324772,Sports
1584,1,0,1,2,1,-0.43947024142814195,-0.7678345418887709,0,1,0,0,0.0,-0.2009696074789313,Sports
1585,1,0,1,0,0,-0.43947024142814195,-0.04850641757804155,1,1,1,0,1.0,-0.2009696074789313,Sports
1586,1,0,1,0,1,-0.43947024142814195,2.1094779553541465,0,1,1,0,1.0,-0.9861951696346355,Sports
1587,1,1,1,0,0,1.5415614168230682,-1.4871626661995003,1,1,0,1,1.0,-0.9861951696346355,Sports
1588,1,0,0,2,0,0.5510455876974631,-0.04850641757804155,1,1,1,0,0.5,-0.2009696074789313,Sports
1589,0,0,1,3,0,-0.43947024142814195,2.1094779553541465,1,1,1,0,0.0,-0.9861951696346355,Sports
1590,0,0,1,2,0,-1.429986070553747,-0.04850641757804155,0,1,1,1,0.0,-0.2009696074789313,Sports
1591,1,0,1,2,1,-0.43947024142814195,2.1094779553541465,1,1,1,0,1.0,1.3694815168324772,Sports
1592,0,0,1,3,1,-1.429986070553747,2.1094779553541465,1,1,1,1,0.0,0.5842559546767729,Sports
1593,0,0,1,2,1,0.5510455876974631,-0.7678345418887709,0,1,1,1,0.0,-0.2009696074789313,Sports
1594,1,1,1,3,0,-0.43947024142814195,-0.7678345418887709,0,1,1,0,0.0,0.5842559546767729,Sports
1595,1,0,1,3,1,-0.43947024142814195,-0.04850641757804155,1,1,1,0,0.5,-0.2009696074789313,Sports
1596,0,0,1,3,0,-0.43947024142814195,-1.4871626661995003,1,1,1,0,0.0,-0.2009696074789313,Sports
1597,1,0,1,0,1,0.5510455876974631,-0.04850641757804155,0,1,0,0,1.0,1.3694815168324772,Sports
1598,1,0,1,0,0,-0.43947024142814195,-0.04850641757804155,0,1,0,0,0.5,-0.2009696074789313,Sports
1599,1,1,1,0,0,0.5510455876974631,-0.04850641757804155,1,1,0,1,0.5,-0.2009696074789313,Sports
1600,1,0,0,2,1,-0.43947024142814195,-0.7678345418887709,0,1,0,1,0.0,-0.9861951696346355,Sports
